Second,Rate
2011-08-10 07:38:32,11
2011-08-10 07:38:33,10
2011-08-10 07:38:34,9
2011-08-10 07:38:35,9
2011-08-10 07:38:36,18
2011-08-10 07:38:37,11
2011-08-10 07:38:38,7
2011-08-10 07:38:39,5
2011-08-10 07:38:40,15
2011-08-10 07:38:41,16
2011-08-10 07:38:42,23
2011-08-10 07:38:43,12
2011-08-10 07:38:44,2
2011-08-10 07:38:45,11
2011-08-10 07:38:46,15
2011-08-10 07:38:47,7
2011-08-10 07:38:48,10
2011-08-10 07:38:49,11
2011-08-10 07:38:50,9
2011-08-10 07:38:51,19
2011-08-10 07:38:52,6
2011-08-10 07:38:53,13
2011-08-10 07:38:54,13
2011-08-10 07:38:55,3
2011-08-10 07:38:56,9
2011-08-10 07:38:57,8
2011-08-10 07:38:58,9
2011-08-10 07:38:59,11
2011-08-10 07:39:00,19
2011-08-10 07:39:01,13
2011-08-10 07:39:02,9
2011-08-10 07:39:03,14
2011-08-10 07:39:04,15
2011-08-10 07:39:05,15
2011-08-10 07:39:06,2
2011-08-10 07:39:07,10
2011-08-10 07:39:08,9
2011-08-10 07:39:09,9
2011-08-10 07:39:10,13
2011-08-10 07:39:11,19
2011-08-10 07:39:12,11
2011-08-10 07:39:13,21
2011-08-10 07:39:14,10
2011-08-10 07:39:15,14
2011-08-10 07:39:16,11
2011-08-10 07:39:17,9
2011-08-10 07:39:18,14
2011-08-10 07:39:19,14
2011-08-10 07:39:20,10
2011-08-10 07:39:21,17
2011-08-10 07:39:22,11
2011-08-10 07:39:23,8
2011-08-10 07:39:24,17
2011-08-10 07:39:25,7
2011-08-10 07:39:26,15
2011-08-10 07:39:27,10
2011-08-10 07:39:28,13
2011-08-10 07:39:29,14
2011-08-10 07:39:30,3
2011-08-10 07:39:31,17
2011-08-10 07:39:32,8
2011-08-10 07:39:33,15
2011-08-10 07:39:34,18
2011-08-10 07:39:35,9
2011-08-10 07:39:36,25
2011-08-10 07:39:37,1
2011-08-10 07:39:38,11
2011-08-10 07:39:39,20
2011-08-10 07:39:40,12
2011-08-10 07:39:41,13
2011-08-10 07:39:42,11
2011-08-10 07:39:43,18
2011-08-10 07:39:44,14
2011-08-10 07:39:45,24
2011-08-10 07:39:46,16
2011-08-10 07:39:48,19
2011-08-10 07:39:49,13
2011-08-10 07:39:50,7
2011-08-10 07:39:51,13
2011-08-10 07:39:52,3
2011-08-10 07:39:53,17
2011-08-10 07:39:54,9
2011-08-10 07:39:55,6
2011-08-10 07:39:56,22
2011-08-10 07:39:57,9
2011-08-10 07:39:58,15
2011-08-10 07:39:59,8
2011-08-10 07:40:00,21
2011-08-10 07:40:01,18
2011-08-10 07:40:02,17
2011-08-10 07:40:03,16
2011-08-10 07:40:04,22
2011-08-10 07:40:05,6
2011-08-10 07:40:06,14
2011-08-10 07:40:07,14
2011-08-10 07:40:08,8
2011-08-10 07:40:09,12
2011-08-10 07:40:10,17
2011-08-10 07:40:11,17
2011-08-10 07:40:12,15
2011-08-10 07:40:13,6
2011-08-10 07:40:14,5
2011-08-10 07:40:15,15
2011-08-10 07:40:16,22
2011-08-10 07:40:17,10
2011-08-10 07:40:18,14
2011-08-10 07:40:19,14
2011-08-10 07:40:20,5
2011-08-10 07:40:21,21
2011-08-10 07:40:22,17
2011-08-10 07:40:23,9
2011-08-10 07:40:24,18
2011-08-10 07:40:25,11
2011-08-10 07:40:26,12
2011-08-10 07:40:27,15
2011-08-10 07:40:28,17
2011-08-10 07:40:29,17
2011-08-10 07:40:30,37
2011-08-10 07:40:31,11
2011-08-10 07:40:32,19
2011-08-10 07:40:33,11
2011-08-10 07:40:34,10
2011-08-10 07:40:35,10
2011-08-10 07:40:36,13
2011-08-10 07:40:37,12
2011-08-10 07:40:38,9
2011-08-10 07:40:39,14
2011-08-10 07:40:40,8
2011-08-10 07:40:41,11
2011-08-10 07:40:42,19
2011-08-10 07:40:43,13
2011-08-10 07:40:44,15
2011-08-10 07:40:45,15
2011-08-10 07:40:46,14
2011-08-10 07:40:47,15
2011-08-10 07:40:48,13
2011-08-10 07:40:49,29
2011-08-10 07:40:50,9
2011-08-10 07:40:51,16
2011-08-10 07:40:52,20
2011-08-10 07:40:53,12
2011-08-10 07:40:54,6
2011-08-10 07:40:55,6
2011-08-10 07:40:56,10
2011-08-10 07:40:57,15
2011-08-10 07:40:58,4
2011-08-10 07:40:59,10
2011-08-10 07:41:00,23
2011-08-10 07:41:01,12
2011-08-10 07:41:02,18
2011-08-10 07:41:03,15
2011-08-10 07:41:04,6
2011-08-10 07:41:05,14
2011-08-10 07:41:06,10
2011-08-10 07:41:07,11
2011-08-10 07:41:08,6
2011-08-10 07:41:09,7
2011-08-10 07:41:10,23
2011-08-10 07:41:11,11
2011-08-10 07:41:12,12
2011-08-10 07:41:13,15
2011-08-10 07:41:14,7
2011-08-10 07:41:15,4
2011-08-10 07:41:16,12
2011-08-10 07:41:17,21
2011-08-10 07:41:18,13
2011-08-10 07:41:19,11
2011-08-10 07:41:20,8
2011-08-10 07:41:21,13
2011-08-10 07:41:22,6
2011-08-10 07:41:23,4
2011-08-10 07:41:24,16
2011-08-10 07:41:25,20
2011-08-10 07:41:26,9
2011-08-10 07:41:27,19
2011-08-10 07:41:28,4
2011-08-10 07:41:29,14
2011-08-10 07:41:30,8
2011-08-10 07:41:31,12
2011-08-10 07:41:33,20
2011-08-10 07:41:34,11
2011-08-10 07:41:35,15
2011-08-10 07:41:36,4
2011-08-10 07:41:37,11
2011-08-10 07:41:38,16
2011-08-10 07:41:39,11
2011-08-10 07:41:40,14
2011-08-10 07:41:41,9
2011-08-10 07:41:42,23
2011-08-10 07:41:43,23
2011-08-10 07:41:44,6
2011-08-10 07:41:45,18
2011-08-10 07:41:46,22
2011-08-10 07:41:47,11
2011-08-10 07:41:48,13
2011-08-10 07:41:49,3
2011-08-10 07:41:50,12
2011-08-10 07:41:51,17
2011-08-10 07:41:52,14
2011-08-10 07:41:53,12
2011-08-10 07:41:54,20
2011-08-10 07:41:55,8
2011-08-10 07:41:56,7
2011-08-10 07:41:57,10
2011-08-10 07:41:58,16
2011-08-10 07:41:59,18
2011-08-10 07:42:00,13
2011-08-10 07:42:01,19
2011-08-10 07:42:02,9
2011-08-10 07:42:03,22
2011-08-10 07:42:04,10
2011-08-10 07:42:05,8
2011-08-10 07:42:06,24
2011-08-10 07:42:07,6
2011-08-10 07:42:08,14
2011-08-10 07:42:09,6
2011-08-10 07:42:10,9
2011-08-10 07:42:11,19
2011-08-10 07:42:12,19
2011-08-10 07:42:13,17
2011-08-10 07:42:14,6
2011-08-10 07:42:15,9
2011-08-10 07:42:16,16
2011-08-10 07:42:17,10
2011-08-10 07:42:18,6
2011-08-10 07:42:19,8
2011-08-10 07:42:20,26
2011-08-10 07:42:21,11
2011-08-10 07:42:22,15
2011-08-10 07:42:23,18
2011-08-10 07:42:24,9
2011-08-10 07:42:25,24
2011-08-10 07:42:26,8
2011-08-10 07:42:27,16
2011-08-10 07:42:28,5
2011-08-10 07:42:29,15
2011-08-10 07:42:30,11
2011-08-10 07:42:31,3
2011-08-10 07:42:32,12
2011-08-10 07:42:33,15
2011-08-10 07:42:34,15
2011-08-10 07:42:35,5
2011-08-10 07:42:36,13
2011-08-10 07:42:37,18
2011-08-10 07:42:38,11
2011-08-10 07:42:39,8
2011-08-10 07:42:40,7
2011-08-10 07:42:41,15
2011-08-10 07:42:42,22
2011-08-10 07:42:43,16
2011-08-10 07:42:44,6
2011-08-10 07:42:45,8
2011-08-10 07:42:46,11
2011-08-10 07:42:47,18
2011-08-10 07:42:48,8
2011-08-10 07:42:49,8
2011-08-10 07:42:50,9
2011-08-10 07:42:51,17
2011-08-10 07:42:52,10
2011-08-10 07:42:53,1
2011-08-10 07:42:54,7
2011-08-10 07:42:55,13
2011-08-10 07:42:56,14
2011-08-10 07:42:57,6
2011-08-10 07:42:58,18
2011-08-10 07:42:59,2
2011-08-10 07:43:00,3
2011-08-10 07:43:01,11
2011-08-10 07:43:02,17
2011-08-10 07:43:03,20
2011-08-10 07:43:04,9
2011-08-10 07:43:05,10
2011-08-10 07:43:06,11
2011-08-10 07:43:07,11
2011-08-10 07:43:08,14
2011-08-10 07:43:09,9
2011-08-10 07:43:10,11
2011-08-10 07:43:11,10
2011-08-10 07:43:12,20
2011-08-10 07:43:13,13
2011-08-10 07:43:14,9
2011-08-10 07:43:15,13
2011-08-10 07:43:16,16
2011-08-10 07:43:17,2
2011-08-10 07:43:18,14
2011-08-10 07:43:19,4
2011-08-10 07:43:20,9
2011-08-10 07:43:21,14
2011-08-10 07:43:22,9
2011-08-10 07:43:23,12
2011-08-10 07:43:24,9
2011-08-10 07:43:25,13
2011-08-10 07:43:26,9
2011-08-10 07:43:27,22
2011-08-10 07:43:28,2
2011-08-10 07:43:29,5
2011-08-10 07:43:30,16
2011-08-10 07:43:31,15
2011-08-10 07:43:32,16
2011-08-10 07:43:33,12
2011-08-10 07:43:34,3
2011-08-10 07:43:35,7
2011-08-10 07:43:36,16
2011-08-10 07:43:37,12
2011-08-10 07:43:38,12
2011-08-10 07:43:39,18
2011-08-10 07:43:40,10
2011-08-10 07:43:41,14
2011-08-10 07:43:42,3
2011-08-10 07:43:43,16
2011-08-10 07:43:44,15
2011-08-10 07:43:45,12
2011-08-10 07:43:46,18
2011-08-10 07:43:47,7
2011-08-10 07:43:48,18
2011-08-10 07:43:49,21
2011-08-10 07:43:50,12
2011-08-10 07:43:51,13
2011-08-10 07:43:52,4
2011-08-10 07:43:53,18
2011-08-10 07:43:54,17
2011-08-10 07:43:55,15
2011-08-10 07:43:56,8
2011-08-10 07:43:57,7
2011-08-10 07:43:58,2
2011-08-10 07:43:59,21
2011-08-10 07:44:00,21
2011-08-10 07:44:01,18
2011-08-10 07:44:02,9
2011-08-10 07:44:03,6
2011-08-10 07:44:04,7
2011-08-10 07:44:05,18
2011-08-10 07:44:06,17
2011-08-10 07:44:07,13
2011-08-10 07:44:08,11
2011-08-10 07:44:09,10
2011-08-10 07:44:10,24
2011-08-10 07:44:11,17
2011-08-10 07:44:12,18
2011-08-10 07:44:13,12
2011-08-10 07:44:14,8
2011-08-10 07:44:15,21
2011-08-10 07:44:16,3
2011-08-10 07:44:17,16
2011-08-10 07:44:18,11
2011-08-10 07:44:19,6
2011-08-10 07:44:20,10
2011-08-10 07:44:21,11
2011-08-10 07:44:22,16
2011-08-10 07:44:23,19
2011-08-10 07:44:24,5
2011-08-10 07:44:25,2
2011-08-10 07:44:26,21
2011-08-10 07:44:27,12
2011-08-10 07:44:28,24
2011-08-10 07:44:29,7
2011-08-10 07:44:30,14
2011-08-10 07:44:31,5
2011-08-10 07:44:32,12
2011-08-10 07:44:33,12
2011-08-10 07:44:34,16
2011-08-10 07:44:35,13
2011-08-10 07:44:36,9
2011-08-10 07:44:37,16
2011-08-10 07:44:38,9
2011-08-10 07:44:39,8
2011-08-10 07:44:40,7
2011-08-10 07:44:41,14
2011-08-10 07:44:42,12
2011-08-10 07:44:43,13
2011-08-10 07:44:44,3
2011-08-10 07:44:45,3
2011-08-10 07:44:46,19
2011-08-10 07:44:47,11
2011-08-10 07:44:48,24
2011-08-10 07:44:49,15
2011-08-10 07:44:50,2
2011-08-10 07:44:51,20
2011-08-10 07:44:52,10
2011-08-10 07:44:53,16
2011-08-10 07:44:54,14
2011-08-10 07:44:55,12
2011-08-10 07:44:56,19
2011-08-10 07:44:57,14
2011-08-10 07:44:58,9
2011-08-10 07:44:59,5
2011-08-10 07:45:00,14
2011-08-10 07:45:01,16
2011-08-10 07:45:02,23
2011-08-10 07:45:03,5
2011-08-10 07:45:04,9
2011-08-10 07:45:05,15
2011-08-10 07:45:06,14
2011-08-10 07:45:07,19
2011-08-10 07:45:08,12
2011-08-10 07:45:09,10
2011-08-10 07:45:10,9
2011-08-10 07:45:11,23
2011-08-10 07:45:12,13
2011-08-10 07:45:13,9
2011-08-10 07:45:14,13
2011-08-10 07:45:15,8
2011-08-10 07:45:16,13
2011-08-10 07:45:17,18
2011-08-10 07:45:18,19
2011-08-10 07:45:19,13
2011-08-10 07:45:20,3
2011-08-10 07:45:21,13
2011-08-10 07:45:22,5
2011-08-10 07:45:23,7
2011-08-10 07:45:24,17
2011-08-10 07:45:25,6
2011-08-10 07:45:26,11
2011-08-10 07:45:27,10
2011-08-10 07:45:28,3
2011-08-10 07:45:29,28
2011-08-10 07:45:30,12
2011-08-10 07:45:31,11
2011-08-10 07:45:32,18
2011-08-10 07:45:33,15
2011-08-10 07:45:34,11
2011-08-10 07:45:35,17
2011-08-10 07:45:36,11
2011-08-10 07:45:37,11
2011-08-10 07:45:38,32
2011-08-10 07:45:39,18
2011-08-10 07:45:40,6
2011-08-10 07:45:41,16
2011-08-10 07:45:42,10
2011-08-10 07:45:43,16
2011-08-10 07:45:44,27
2011-08-10 07:45:45,7
2011-08-10 07:45:46,11
2011-08-10 07:45:47,11
2011-08-10 07:45:48,8
2011-08-10 07:45:49,7
2011-08-10 07:45:50,27
2011-08-10 07:45:51,10
2011-08-10 07:45:52,10
2011-08-10 07:45:53,22
2011-08-10 07:45:54,25
2011-08-10 07:45:55,8
2011-08-10 07:45:56,6
2011-08-10 07:45:57,15
2011-08-10 07:45:58,14
2011-08-10 07:45:59,18
2011-08-10 07:46:00,22
2011-08-10 07:46:01,4
2011-08-10 07:46:02,17
2011-08-10 07:46:03,12
2011-08-10 07:46:04,8
2011-08-10 07:46:05,19
2011-08-10 07:46:06,6
2011-08-10 07:46:07,15
2011-08-10 07:46:08,16
2011-08-10 07:46:09,4
2011-08-10 07:46:10,5
2011-08-10 07:46:11,19
2011-08-10 07:46:12,16
2011-08-10 07:46:13,10
2011-08-10 07:46:14,14
2011-08-10 07:46:15,13
2011-08-10 07:46:16,13
2011-08-10 07:46:17,5
2011-08-10 07:46:18,14
2011-08-10 07:46:19,8
2011-08-10 07:46:20,14
2011-08-10 07:46:21,22
2011-08-10 07:46:22,6
2011-08-10 07:46:23,11
2011-08-10 07:46:24,15
2011-08-10 07:46:25,10
2011-08-10 07:46:26,18
2011-08-10 07:46:27,9
2011-08-10 07:46:28,10
2011-08-10 07:46:29,13
2011-08-10 07:46:30,5
2011-08-10 07:46:31,7
2011-08-10 07:46:32,15
2011-08-10 07:46:33,13
2011-08-10 07:46:34,9
2011-08-10 07:46:35,9
2011-08-10 07:46:36,12
2011-08-10 07:46:37,7
2011-08-10 07:46:38,11
2011-08-10 07:46:39,7
2011-08-10 07:46:40,8
2011-08-10 07:46:41,21
2011-08-10 07:46:42,20
2011-08-10 07:46:43,9
2011-08-10 07:46:44,8
2011-08-10 07:46:45,1
2011-08-10 07:46:46,17
2011-08-10 07:46:47,19
2011-08-10 07:46:48,14
2011-08-10 07:46:49,8
2011-08-10 07:46:50,4
2011-08-10 07:46:51,20
2011-08-10 07:46:52,13
2011-08-10 07:46:53,15
2011-08-10 07:46:54,19
2011-08-10 07:46:55,2
2011-08-10 07:46:56,12
2011-08-10 07:46:57,12
2011-08-10 07:46:58,11
2011-08-10 07:46:59,8
2011-08-10 07:47:00,5
2011-08-10 07:47:01,10
2011-08-10 07:47:02,23
2011-08-10 07:47:03,28
2011-08-10 07:47:04,9
2011-08-10 07:47:05,5
2011-08-10 07:47:06,4
2011-08-10 07:47:07,13
2011-08-10 07:47:08,10
2011-08-10 07:47:09,7
2011-08-10 07:47:10,10
2011-08-10 07:47:11,16
2011-08-10 07:47:12,6
2011-08-10 07:47:13,11
2011-08-10 07:47:14,11
2011-08-10 07:47:15,20
2011-08-10 07:47:16,15
2011-08-10 07:47:17,18
2011-08-10 07:47:18,19
2011-08-10 07:47:19,3
2011-08-10 07:47:20,16
2011-08-10 07:47:21,26
2011-08-10 07:47:22,21
2011-08-10 07:47:23,31
2011-08-10 07:47:24,14
2011-08-10 07:47:25,7
2011-08-10 07:47:26,11
2011-08-10 07:47:27,8
2011-08-10 07:47:28,8
2011-08-10 07:47:29,29
2011-08-10 07:47:30,20
2011-08-10 07:47:31,14
2011-08-10 07:47:32,15
2011-08-10 07:47:33,3
2011-08-10 07:47:34,3
2011-08-10 07:47:35,19
2011-08-10 07:47:36,7
2011-08-10 07:47:37,10
2011-08-10 07:47:38,21
2011-08-10 07:47:39,12
2011-08-10 07:47:40,12
2011-08-10 07:47:41,5
2011-08-10 07:47:42,9
2011-08-10 07:47:43,16
2011-08-10 07:47:44,26
2011-08-10 07:47:45,10
2011-08-10 07:47:46,9
2011-08-10 07:47:47,4
2011-08-10 07:47:48,6
2011-08-10 07:47:49,9
2011-08-10 07:47:50,12
2011-08-10 07:47:51,6
2011-08-10 07:47:52,8
2011-08-10 07:47:53,10
2011-08-10 07:47:55,9
2011-08-10 07:47:56,6
2011-08-10 07:47:57,11
2011-08-10 07:47:58,3
2011-08-10 07:47:59,18
2011-08-10 07:48:00,15
2011-08-10 07:48:01,15
2011-08-10 07:48:02,8
2011-08-10 07:48:04,11
2011-08-10 07:48:05,27
2011-08-10 07:48:06,16
2011-08-10 07:48:07,8
2011-08-10 07:48:08,6
2011-08-10 07:48:09,11
2011-08-10 07:48:10,12
2011-08-10 07:48:11,20
2011-08-10 07:48:12,7
2011-08-10 07:48:13,11
2011-08-10 07:48:14,14
2011-08-10 07:48:15,8
2011-08-10 07:48:16,3
2011-08-10 07:48:17,10
2011-08-10 07:48:18,7
2011-08-10 07:48:19,5
2011-08-10 07:48:20,16
2011-08-10 07:48:21,7
2011-08-10 07:48:22,17
2011-08-10 07:48:23,17
2011-08-10 07:48:25,14
2011-08-10 07:48:26,20
2011-08-10 07:48:27,5
2011-08-10 07:48:28,16
2011-08-10 07:48:29,4
2011-08-10 07:48:30,3
2011-08-10 07:48:31,8
2011-08-10 07:48:32,4
2011-08-10 07:48:34,6
2011-08-10 07:48:35,4
2011-08-10 07:48:36,6
2011-08-10 07:48:37,4
2011-08-10 07:48:38,15
2011-08-10 07:48:39,7
2011-08-10 07:48:40,11
2011-08-10 07:48:41,10
2011-08-10 07:48:42,6
2011-08-10 07:48:43,17
2011-08-10 07:48:44,10
2011-08-10 07:48:45,6
2011-08-10 07:48:46,20
2011-08-10 07:48:47,65
2011-08-10 07:48:48,57
2011-08-10 07:48:49,11
2011-08-10 07:48:50,12
2011-08-10 07:48:51,4
2011-08-10 07:48:52,13
2011-08-10 07:48:53,10
2011-08-10 07:48:54,16
2011-08-10 07:48:55,9
2011-08-10 07:48:56,6
2011-08-10 07:48:57,7
2011-08-10 07:48:58,5
2011-08-10 07:48:59,40
2011-08-10 07:49:00,50
2011-08-10 07:49:01,51
2011-08-10 07:49:02,8
2011-08-10 07:49:03,10
2011-08-10 07:49:04,4
2011-08-10 07:49:05,8
2011-08-10 07:49:06,6
2011-08-10 07:49:07,10
2011-08-10 07:49:08,19
2011-08-10 07:49:09,26
2011-08-10 07:49:10,9
2011-08-10 07:49:11,17
2011-08-10 07:49:12,2
2011-08-10 07:49:13,16
2011-08-10 07:49:14,9
2011-08-10 07:49:15,6
2011-08-10 07:49:16,6
2011-08-10 07:49:17,7
2011-08-10 07:49:18,8
2011-08-10 07:49:19,4
2011-08-10 07:49:20,43
2011-08-10 07:49:21,20
2011-08-10 07:49:23,15
2011-08-10 07:49:24,19
2011-08-10 07:49:25,16
2011-08-10 07:49:26,16
2011-08-10 07:49:27,6
2011-08-10 07:49:28,11
2011-08-10 07:49:29,24
2011-08-10 07:49:30,20
2011-08-10 07:49:31,15
2011-08-10 07:49:32,9
2011-08-10 07:49:33,12
2011-08-10 07:49:34,9
2011-08-10 07:49:35,37
2011-08-10 07:49:36,14
2011-08-10 07:49:37,12
2011-08-10 07:49:38,12
2011-08-10 07:49:39,6
2011-08-10 07:49:40,8
2011-08-10 07:49:41,31
2011-08-10 07:49:42,19
2011-08-10 07:49:43,7
2011-08-10 07:49:44,24
2011-08-10 07:49:45,13
2011-08-10 07:49:46,9
2011-08-10 07:49:47,9
2011-08-10 07:49:48,11
2011-08-10 07:49:49,7
2011-08-10 07:49:50,24
2011-08-10 07:49:51,17
2011-08-10 07:49:52,12
2011-08-10 07:49:53,13
2011-08-10 07:49:54,8
2011-08-10 07:49:55,7
2011-08-10 07:49:56,16
2011-08-10 07:49:57,9
2011-08-10 07:49:58,18
2011-08-10 07:49:59,12
2011-08-10 07:50:00,17
2011-08-10 07:50:01,15
2011-08-10 07:50:02,15
2011-08-10 07:50:03,19
2011-08-10 07:50:04,3
2011-08-10 07:50:05,20
2011-08-10 07:50:06,13
2011-08-10 07:50:07,10
2011-08-10 07:50:08,11
2011-08-10 07:50:09,12
2011-08-10 07:50:10,11
2011-08-10 07:50:11,23
2011-08-10 07:50:12,17
2011-08-10 07:50:13,11
2011-08-10 07:50:14,11
2011-08-10 07:50:15,12
2011-08-10 07:50:16,11
2011-08-10 07:50:17,10
2011-08-10 07:50:18,12
2011-08-10 07:50:19,9
2011-08-10 07:50:20,13
2011-08-10 07:50:21,11
2011-08-10 07:50:22,3
2011-08-10 07:50:23,18
2011-08-10 07:50:24,10
2011-08-10 07:50:25,5
2011-08-10 07:50:26,14
2011-08-10 07:50:27,7
2011-08-10 07:50:28,6
2011-08-10 07:50:29,7
2011-08-10 07:50:30,8
2011-08-10 07:50:31,3
2011-08-10 07:50:32,20
2011-08-10 07:50:33,6
2011-08-10 07:50:34,6
2011-08-10 07:50:35,9
2011-08-10 07:50:36,11
2011-08-10 07:50:37,4
2011-08-10 07:50:38,12
2011-08-10 07:50:39,9
2011-08-10 07:50:40,7
2011-08-10 07:50:41,17
2011-08-10 07:50:42,11
2011-08-10 07:50:43,8
2011-08-10 07:50:44,10
2011-08-10 07:50:45,12
2011-08-10 07:50:46,15
2011-08-10 07:50:47,17
2011-08-10 07:50:48,4
2011-08-10 07:50:49,11
2011-08-10 07:50:50,13
2011-08-10 07:50:51,16
2011-08-10 07:50:52,40
2011-08-10 07:50:53,32
2011-08-10 07:50:54,18
2011-08-10 07:50:55,13
2011-08-10 07:50:56,15
2011-08-10 07:50:57,3
2011-08-10 07:50:58,13
2011-08-10 07:50:59,11
2011-08-10 07:51:00,11
2011-08-10 07:51:01,24
2011-08-10 07:51:02,12
2011-08-10 07:51:03,14
2011-08-10 07:51:04,10
2011-08-10 07:51:05,24
2011-08-10 07:51:06,13
2011-08-10 07:51:07,18
2011-08-10 07:51:08,19
2011-08-10 07:51:09,19
2011-08-10 07:51:10,18
2011-08-10 07:51:11,14
2011-08-10 07:51:12,13
2011-08-10 07:51:13,33
2011-08-10 07:51:14,39
2011-08-10 07:51:15,19
2011-08-10 07:51:16,7
2011-08-10 07:51:17,7
2011-08-10 07:51:18,19
2011-08-10 07:51:19,17
2011-08-10 07:51:20,16
2011-08-10 07:51:21,8
2011-08-10 07:51:22,14
2011-08-10 07:51:23,10
2011-08-10 07:51:24,12
2011-08-10 07:51:25,11
2011-08-10 07:51:26,12
2011-08-10 07:51:27,21
2011-08-10 07:51:28,11
2011-08-10 07:51:29,21
2011-08-10 07:51:30,15
2011-08-10 07:51:31,12
2011-08-10 07:51:32,11
2011-08-10 07:51:33,9
2011-08-10 07:51:34,16
2011-08-10 07:51:35,14
2011-08-10 07:51:36,14
2011-08-10 07:51:37,10
2011-08-10 07:51:38,7
2011-08-10 07:51:39,7
2011-08-10 07:51:40,2
2011-08-10 07:51:41,7
2011-08-10 07:51:42,1
2011-08-10 07:51:43,7
2011-08-10 07:51:44,8
2011-08-10 07:51:45,14
2011-08-10 07:51:46,3
2011-08-10 07:51:47,11
2011-08-10 07:51:48,16
2011-08-10 07:51:49,1
2011-08-10 07:51:50,14
2011-08-10 07:51:51,13
2011-08-10 07:51:52,7
2011-08-10 07:51:53,5
2011-08-10 07:51:54,1
2011-08-10 07:51:55,15
2011-08-10 07:51:56,13
2011-08-10 07:51:57,22
2011-08-10 07:51:58,10
2011-08-10 07:51:59,3
2011-08-10 07:52:00,13
2011-08-10 07:52:01,12
2011-08-10 07:52:02,8
2011-08-10 07:52:03,5
2011-08-10 07:52:04,10
2011-08-10 07:52:05,8
2011-08-10 07:52:06,12
2011-08-10 07:52:08,13
2011-08-10 07:52:09,8
2011-08-10 07:52:10,6
2011-08-10 07:52:11,11
2011-08-10 07:52:12,9
2011-08-10 07:52:13,8
2011-08-10 07:52:14,5
2011-08-10 07:52:15,12
2011-08-10 07:52:16,7
2011-08-10 07:52:17,11
2011-08-10 07:52:18,8
2011-08-10 07:52:19,8
2011-08-10 07:52:20,6
2011-08-10 07:52:21,7
2011-08-10 07:52:22,5
2011-08-10 07:52:23,12
2011-08-10 07:52:24,6
2011-08-10 07:52:25,2
2011-08-10 07:52:26,7
2011-08-10 07:52:27,9
2011-08-10 07:52:28,5
2011-08-10 07:52:29,28
2011-08-10 07:52:30,8
2011-08-10 07:52:31,5
2011-08-10 07:52:32,13
2011-08-10 07:52:33,10
2011-08-10 07:52:34,6
2011-08-10 07:52:35,10
2011-08-10 07:52:37,9
2011-08-10 07:52:38,15
2011-08-10 07:52:39,27
2011-08-10 07:52:40,5
2011-08-10 07:52:41,6
2011-08-10 07:52:42,10
2011-08-10 07:52:43,1
2011-08-10 07:52:44,11
2011-08-10 07:52:45,6
2011-08-10 07:52:46,9
2011-08-10 07:52:47,7
2011-08-10 07:52:48,7
2011-08-10 07:52:49,6
2011-08-10 07:52:50,12
2011-08-10 07:52:51,9
2011-08-10 07:52:52,7
2011-08-10 07:52:53,19
2011-08-10 07:52:54,9
2011-08-10 07:52:55,6
2011-08-10 07:52:56,5
2011-08-10 07:52:57,7
2011-08-10 07:52:58,7
2011-08-10 07:52:59,17
2011-08-10 07:53:00,14
2011-08-10 07:53:01,10
2011-08-10 07:53:02,3
2011-08-10 07:53:03,8
2011-08-10 07:53:04,6
2011-08-10 07:53:05,9
2011-08-10 07:53:06,1
2011-08-10 07:53:07,10
2011-08-10 07:53:08,10
2011-08-10 07:53:09,5
2011-08-10 07:53:10,3
2011-08-10 07:53:11,16
2011-08-10 07:53:12,10
2011-08-10 07:53:13,6
2011-08-10 07:53:14,17
2011-08-10 07:53:15,7
2011-08-10 07:53:16,9
2011-08-10 07:53:17,7
2011-08-10 07:53:18,4
2011-08-10 07:53:19,14
2011-08-10 07:53:20,15
2011-08-10 07:53:21,11
2011-08-10 07:53:22,5
2011-08-10 07:53:23,5
2011-08-10 07:53:24,8
2011-08-10 07:53:25,6
2011-08-10 07:53:26,12
2011-08-10 07:53:27,3
2011-08-10 07:53:28,8
2011-08-10 07:53:29,7
2011-08-10 07:53:30,8
2011-08-10 07:53:31,9
2011-08-10 07:53:32,22
2011-08-10 07:53:33,18
2011-08-10 07:53:34,3
2011-08-10 07:53:35,11
2011-08-10 07:53:36,14
2011-08-10 07:53:37,6
2011-08-10 07:53:38,9
2011-08-10 07:53:39,2
2011-08-10 07:53:40,12
2011-08-10 07:53:41,19
2011-08-10 07:53:42,19
2011-08-10 07:53:43,7
2011-08-10 07:53:45,18
2011-08-10 07:53:46,6
2011-08-10 07:53:47,13
2011-08-10 07:53:49,10
2011-08-10 07:53:50,8
2011-08-10 07:53:51,3
2011-08-10 07:53:52,6
2011-08-10 07:53:53,16
2011-08-10 07:53:54,9
2011-08-10 07:53:55,6
2011-08-10 07:53:56,19
2011-08-10 07:53:57,5
2011-08-10 07:53:58,8
2011-08-10 07:53:59,20
2011-08-10 07:54:00,7
2011-08-10 07:54:01,10
2011-08-10 07:54:02,19
2011-08-10 07:54:03,23
2011-08-10 07:54:04,52
2011-08-10 07:54:05,55
2011-08-10 07:54:06,12
2011-08-10 07:54:07,7
2011-08-10 07:54:08,36
2011-08-10 07:54:09,3
2011-08-10 07:54:10,8
2011-08-10 07:54:11,13
2011-08-10 07:54:12,12
2011-08-10 07:54:13,6
2011-08-10 07:54:14,31
